OBS,PRIVATE,SUNSHINE,KEEBLER,NABISCO,PRICEPRIVATE,PRICESUNSHINE,PRICEKEEBLER,PRICENABISCO,FeatPrivate,FeatSunshine,FeatKeebler,FeatNabisco,DisplPrivate,DisplSunshine,DisplKeebler,DisplNabisco
2795,1,0,0,0,0.730000019,1.089999914,1.349999905,1.289999962,0,0,0,0,0,0,0,0
2796,0,0,0,1,0.959999979,1.089999914,1.089999914,1.089999914,0,0,0,0,1,0,0,0
2797,1,0,0,0,0.589999914,1.089999914,1.209999919,1.089999914,0,0,0,0,0,0,0,0
2798,1,0,0,0,0.589999914,1.089999914,1.209999919,1.089999914,0,0,0,0,0,0,0,0
2799,0,1,0,0,0.680000007,0.789999962,1.23999989,0.99000001,0,1,0,1,0,1,0,0
2800,0,0,0,1,0.680000007,0.889999986,1.25,0.889999986,0,0,0,1,0,0,0,1
2801,0,0,1,0,0.789999962,1.089999914,1.089999914,1.289999962,0,0,0,0,0,0,0,0
2802,0,0,0,1,0.680000007,1.190000057,1.25,0.889999986,0,0,0,1,0,0,0,1
2803,1,0,0,0,0.379999995,1.23999989,1.049999952,0.980000019,1,0,0,0,1,0,0,0
2804,0,0,1,0,0.959999979,1.289999962,1.039999962,1.289999962,0,0,0,0,1,0,0,1
2805,0,0,0,1,0.709999979,0.99000001,0.99000001,1.089999914,0,0,0,0,0,0,0,0
2806,0,0,0,1,0.779999912,0.789999962,1.049999952,1.089999914,0,0,0,0,0,1,0,0
2807,0,0,0,1,0.779999912,1.089999914,1.089999914,1.190000057,0,0,0,0,0,0,0,0
2808,1,0,0,0,0.549999952,1.089999914,1.190000057,0.99000001,0,0,0,0,0,0,0,0
2809,0,0,0,1,0.709999979,1.089999914,1.190000057,0.99000001,0,0,0,0,0,0,0,0
2810,0,0,0,1,0.779999912,0.889999986,1.089999914,1.190000057,0,0,0,0,0,0,0,0
2811,0,0,0,1,0.779999912,0.980000019,1.190000057,0.99000001,0,0,0,0,0,0,0,0
2812,0,0,0,1,0.639999986,0.789999962,1.209999919,1.190000057,0,0,0,0,0,0,0,0
2813,0,0,0,1,0.779999912,1.089999914,1.190000057,1.289999962,0,0,0,0,0,0,0,0
2814,0,0,0,1,0.779999912,0.789999962,1.209999919,1.089999914,0,1,0,0,0,1,0,1
2815,0,0,0,1,0.789999962,1.089999914,1.209999919,1.289999962,0,0,0,0,0,0,0,1
2816,0,0,0,1,0.789999962,1.089999914,1.089999914,1.289999962,0,0,0,0,0,0,0,0
2817,0,0,0,1,0.720000029,1.089999914,1.039999962,0.99000001,0,0,0,0,0,0,0,0
2818,0,0,0,1,0.959999979,1.289999962,1.039999962,1.289999962,0,0,0,0,0,0,0,0
2819,0,0,1,0,0.609999955,0.889999986,0.889999986,0.99000001,0,0,0,0,0,0,0,0
2820,0,0,0,1,0.529999912,0.889999986,0.99000001,0.889999986,1,0,0,0,1,0,1,1
2821,0,0,0,1,0.609999955,0.689999998,1.089999914,0.889999986,0,1,0,0,0,0,0,1
2822,0,0,0,1,0.529999912,0.789999962,1.149999976,0.99000001,1,0,0,0,0,0,1,0
2823,0,0,0,1,0.609999955,0.970000029,1.149999976,0.99000001,0,0,0,0,0,0,0,0
2824,0,0,0,1,0.579999924,0.970000029,1.149999976,1.089999914,1,0,0,1,0,0,0,0
2825,0,0,0,1,0.579999924,0.970000029,1.149999976,1.089999914,1,0,0,1,0,0,0,0
2826,0,0,0,1,0.609999955,0.970000029,0.99000001,1.25,0,0,1,0,0,0,1,0
2827,0,0,0,1,0.609999955,0.970000029,1.289999962,1.089999914,0,0,0,0,0,0,0,1
2828,0,0,0,1,0.609999955,1.049999952,1.190000057,1.25,0,0,0,0,0,0,0,1
2829,0,0,0,1,0.609999955,1.049999952,1.25,0.99000001,0,0,0,0,0,0,0,1
2830,0,0,0,1,0.609999955,1.049999952,1.25,0.99000001,0,0,0,0,0,0,0,1
2831,0,0,0,1,0.609999955,1.049999952,1.289999962,1.25,0,0,0,0,0,0,1,0
2832,0,0,0,1,0.609999955,1.049999952,1.289999962,0.99000001,0,0,0,1,0,0,0,1
2833,0,0,0,1,0.609999955,1.049999952,1.289999962,1.289999962,0,0,0,0,0,0,0,1
2834,0,0,0,1,0.649999976,0.589999914,0.99000001,0.889999986,0,0,0,0,0,0,0,0
2835,0,0,1,0,0.649999976,0.889999986,0.889999986,1.049999952,0,0,1,0,0,0,1,0
2836,0,0,1,0,0.649999976,0.889999986,0.889999986,1.049999952,0,0,0,0,0,0,0,0
2837,0,0,0,1,0.649999976,0.889999986,0.99000001,0.889999986,0,0,0,1,0,0,0,1
2838,0,0,0,1,0.649999976,0.889999986,0.99000001,0.889999986,0,0,0,0,0,0,0,1
2839,0,0,0,1,0.649999976,0.889999986,0.99000001,1.049999952,0,0,0,0,0,0,0,0
2840,0,0,0,1,0.649999976,0.789999962,1.049999952,0.889999986,0,1,0,0,0,1,0,1
2841,0,0,0,1,0.779999912,0.789999962,1.049999952,0.99000001,0,0,0,0,0,1,0,0
2842,0,0,0,1,0.49000001,0.839999914,1.019999981,0.889999986,0,1,0,1,0,1,0,1
2843,0,0,0,1,0.649999976,0.889999986,1.070000052,1.149999976,0,0,0,0,0,0,0,0
2844,0,0,0,1,0.649999976,0.889999986,0.99000001,1.149999976,0,0,0,0,0,0,1,0
2845,0,0,0,1,0.649999976,0.889999986,1.149999976,0.99000001,0,0,0,0,0,0,1,0
2846,0,0,0,1,0.649999976,0.879999995,1.149999976,0.99000001,0,0,0,0,0,0,0,1
2847,0,0,0,1,0.649999976,0.879999995,0.99000001,1.25,0,0,0,0,0,0,0,0
2848,0,0,0,1,0.649999976,0.970000029,1.25,0.74000001,0,0,0,1,0,0,0,1
2849,0,0,0,1,0.5,0.970000029,1.169999957,1.089999914,1,0,0,0,1,0,0,1
2850,0,0,0,1,0.649999976,1.049999952,0.99000001,0.99000001,0,0,0,0,0,0,0,0
2851,0,0,0,1,0.680000007,0.730000019,0.930000007,0.869999945,0,0,0,0,0,0,0,0
2852,0,1,0,0,0.680000007,0.689999998,0.879999995,1.059999824,0,1,0,0,0,1,0,0
2853,1,0,0,0,0.689999998,0.889999986,0.99000001,1.129999995,0,0,0,0,0,0,1,1
2854,0,0,0,1,0.689999998,0.889999986,0.99000001,0.889999986,0,0,0,0,0,0,0,1
2855,0,0,1,0,0.680000007,0.789999962,0.980000019,1.059999824,0,0,0,0,0,1,0,0
2856,0,0,0,1,0.789999962,0.889999986,1.389999986,1.129999995,0,0,0,0,0,0,0,0
2857,1,0,0,0,0.549999952,0.980000019,1.089999914,0.889999986,0,0,0,0,0,0,0,0
2858,0,0,0,1,0.779999912,0.99000001,1.089999914,1.190000057,0,0,0,0,0,0,0,0
2859,0,0,0,1,0.579999924,0.930000007,0.980000019,0.980000019,0,0,0,0,0,0,0,1
2860,0,0,0,1,0.689999998,0.789999962,1.25,0.99000001,0,0,0,0,1,1,0,0
2861,0,0,0,1,0.649999976,0.789999962,1.349999905,1.089999914,0,0,0,0,0,1,0,1
2862,0,0,0,1,0.730000019,1.089999914,1.349999905,1.289999962,0,0,1,0,0,0,0,0
2863,0,0,0,1,0.730000019,1.089999914,1.349999905,1.289999962,0,0,0,0,0,0,0,0
2864,0,0,0,1,0.730000019,1.089999914,1.349999905,1.289999962,0,0,0,0,0,0,0,0
2865,0,0,0,1,0.789999962,1.089999914,1.349999905,1.289999962,0,0,0,0,0,0,0,0
2866,0,0,0,1,0.889999986,1.190000057,1.349999905,1.089999914,0,0,0,0,0,0,0,0
2867,0,0,0,1,0.889999986,0.99000001,1.349999905,1.089999914,0,0,0,0,0,0,0,0
2868,0,0,0,1,0.889999986,1.190000057,1.289999962,1.289999962,0,0,0,1,0,0,0,0
2869,0,0,0,1,0.889999986,0.99000001,1.199999928,0.99000001,0,0,0,0,0,0,0,1
2870,0,0,0,1,0.720000029,1.089999914,1.219999909,1.289999962,0,0,0,0,1,0,0,0
2871,0,0,0,1,0.680000007,1.190000057,1.25,0.889999986,0,0,0,1,0,0,0,1
2872,1,0,0,0,0.789999962,0.980000019,0.879999995,0.889999986,0,0,0,0,0,0,0,0
2873,1,0,0,0,0.789999962,0.689999998,0.879999995,0.889999986,0,0,0,0,0,0,0,0
2874,0,0,0,1,0.709999979,0.689999998,0.879999995,0.889999986,0,0,0,0,0,1,0,0
2875,1,0,0,0,0.789999962,0.99000001,1.089999914,1.089999914,0,0,0,0,0,0,0,1
2876,1,0,0,0,0.789999962,0.99000001,1.089999914,1.089999914,0,0,0,0,0,0,0,1
2877,1,0,0,0,0.789999962,0.99000001,1.089999914,0.99000001,0,0,0,0,0,0,0,1
2878,1,0,0,0,0.789999962,0.99000001,1.089999914,0.99000001,0,0,0,0,0,0,0,0
2879,1,0,0,0,0.889999986,0.49000001,1.089999914,1.089999914,0,0,0,0,0,1,0,0
2880,1,0,0,0,0.889999986,0.589999914,1.089999914,0.889999986,0,0,0,0,0,1,0,0
2881,1,0,0,0,0.889999986,0.789999962,1.089999914,0.889999986,0,0,0,0,0,1,0,0
2882,1,0,0,0,0.889999986,0.99000001,1.089999914,0.889999986,0,0,0,0,0,1,0,0
2883,1,0,0,0,0.889999986,0.789999962,1.049999952,1.089999914,0,0,0,0,0,1,0,0
2884,1,0,0,0,0.889999986,1.029999971,1.089999914,0.889999986,0,0,0,0,0,0,0,0
2885,1,0,0,0,0.689999998,1.029999971,1.089999914,1.190000057,0,0,0,0,0,0,0,0
2886,1,0,0,0,0.689999998,1.089999914,1.089999914,1.190000057,0,0,0,0,0,0,0,0
2887,1,0,0,0,0.789999962,0.99000001,1.089999914,1.190000057,0,0,0,0,0,0,0,0
2888,1,0,0,0,0.789999962,1.089999914,1.190000057,0.99000001,0,0,0,0,0,0,0,0
2889,1,0,0,0,0.889999986,1.089999914,1.190000057,0.99000001,0,0,0,0,0,0,0,0
2890,1,0,0,0,0.689999998,0.789999962,1.209999919,1.190000057,0,0,0,0,1,1,0,0
2891,1,0,0,0,0.689999998,0.789999962,1.209999919,1.190000057,0,0,0,0,0,0,0,0
2892,1,0,0,0,0.889999986,0.789999962,1.190000057,1.289999962,0,0,0,0,1,1,0,0
2893,1,0,0,0,0.889999986,1.089999914,1.190000057,1.289999962,0,0,0,0,0,0,0,0
2894,1,0,0,0,0.889999986,0.789999962,1.209999919,1.089999914,0,1,0,0,0,1,0,1
2895,1,0,0,0,0.889999986,0.789999962,1.209999919,1.089999914,0,0,0,0,0,1,0,1
2896,1,0,0,0,0.99000001,1.089999914,1.209999919,1.089999914,0,0,0,0,0,0,0,0
2897,1,0,0,0,0.99000001,1.089999914,1.209999919,1.089999914,0,0,0,0,0,0,0,0
2898,1,0,0,0,0.99000001,0.889999986,1.209999919,0.99000001,0,0,0,1,0,0,0,0
2899,1,0,0,0,1.149999976,1.089999914,1.039999962,1.289999962,0,0,0,0,0,0,1,0
2900,1,0,0,0,0.99000001,0.949999988,1.25,0.99000001,0,0,0,0,0,0,0,1
2901,1,0,0,0,0.99000001,0.949999988,1.209999919,0.99000001,0,0,0,0,0,0,0,0
2902,0,0,0,1,0.74000001,0.949999988,1.190000057,1.289999962,0,0,0,0,0,0,0,0
2903,1,0,0,0,0.889999986,1.089999914,1.089999914,1.289999962,0,0,0,0,0,0,0,0
2904,1,0,0,0,1.149999976,1.289999962,1.039999962,1.289999962,0,0,0,0,0,0,0,0
2905,0,0,0,1,0.680000007,0.959999979,0.99000001,0.889999986,0,0,0,0,0,0,0,0
2906,1,0,0,0,0.789999962,0.99000001,0.99000001,1.089999914,0,0,0,0,0,0,0,1
2907,1,0,0,0,0.549999952,0.99000001,1.089999914,0.99000001,0,0,0,0,0,0,0,0
2908,1,0,0,0,0.889999986,0.49000001,1.089999914,1.089999914,0,0,0,0,0,1,0,0
2909,0,0,0,1,0.680000007,0.959999979,1.190000057,0.949999988,0,0,0,0,0,0,0,0
2910,0,0,0,1,0.779999912,0.99000001,1.089999914,0.889999986,0,0,0,0,0,1,0,0
2911,1,0,0,0,0.889999986,0.789999962,1.049999952,1.089999914,0,0,0,0,0,1,0,0
2912,0,0,0,1,0.680000007,0.959999979,1.190000057,0.949999988,0,0,0,0,0,0,0,0
2913,0,0,0,1,0.49000001,0.889999986,1.019999981,0.889999986,0,0,0,1,0,0,0,1
2914,0,0,0,1,0.779999912,1.029999971,1.089999914,0.889999986,0,0,0,0,0,0,0,0
2915,0,0,0,1,0.680000007,0.959999979,1.289999962,1.190000057,0,0,0,0,0,0,0,0
2916,0,1,0,0,0.709999979,0.99000001,1.190000057,0.99000001,0,0,0,0,0,0,0,0
2917,0,0,0,1,0.709999979,1.089999914,1.190000057,0.99000001,0,0,0,0,0,0,0,0
2918,0,0,0,1,0.839999914,0.889999986,1.089999914,1.190000057,0,0,0,0,0,0,0,0
2919,1,0,0,0,0.689999998,0.789999962,1.209999919,1.190000057,0,0,0,0,1,1,0,0
2920,0,0,0,1,0.779999912,1.089999914,1.190000057,1.289999962,0,0,0,0,0,0,0,0
2921,0,1,0,0,0.779999912,0.789999962,1.209999919,1.089999914,0,1,0,0,0,1,0,1
2922,1,0,0,0,0.889999986,0.789999962,1.209999919,1.089999914,0,0,0,0,0,1,0,1
2923,1,0,0,0,0.889999986,1.089999914,1.209999919,1.289999962,0,0,0,0,0,0,0,1
2924,1,0,0,0,0.889999986,1.089999914,1.209999919,1.289999962,0,0,0,0,0,0,0,1
2925,0,0,0,1,0.789999962,0.980000019,1.129999995,1.089999914,0,0,0,0,0,0,0,0
2926,0,0,0,1,0.930000007,1.089999914,1.209999919,1.289999962,0,0,0,0,0,0,0,1
2927,0,0,0,1,0.920000017,1.089999914,1.209999919,1.089999914,0,0,0,0,0,0,0,0
2928,0,0,0,1,0.859999955,1.089999914,1.209999919,0.99000001,0,0,0,0,0,0,0,0
2929,0,0,0,1,0.859999955,0.889999986,1.209999919,0.99000001,0,0,0,1,0,0,0,0
2930,1,0,0,0,0.589999914,1.089999914,1.039999962,1.289999962,0,0,0,0,0,0,1,0
2931,0,0,0,1,0.819999933,0.949999988,1.209999919,0.99000001,0,0,0,0,0,0,0,1
2932,0,0,0,1,0.74000001,0.949999988,1.190000057,1.289999962,0,0,0,0,0,0,0,0
2933,1,0,0,0,0.789999962,1.089999914,1.039999962,0.99000001,0,0,0,0,0,0,0,0
2934,0,0,0,1,0.959999979,1.289999962,1.039999962,1.289999962,0,0,0,0,0,0,0,1
2935,0,0,0,1,0.959999979,1.289999962,1.039999962,1.289999962,0,0,0,0,0,0,0,0
2936,1,0,0,0,0.5,0.889999986,0.99000001,0.889999986,0,0,0,0,0,0,0,0
2937,1,0,0,0,0.649999976,0.889999986,0.99000001,1.089999914,0,0,0,0,0,0,0,0
2938,0,0,0,1,0.609999955,0.689999998,1.089999914,0.889999986,0,0,0,0,0,0,0,0
2939,1,0,0,0,0.5,0.889999986,1.089999914,0.889999986,1,0,0,0,0,1,0,0
2940,1,0,0,0,0.569999933,0.689999998,1.089999914,1.190000057,0,1,0,0,0,1,0,0
2941,1,0,0,0,0.5,0.789999962,1.149999976,0.99000001,1,0,0,0,0,0,1,0
2942,0,0,0,1,0.529999912,0.970000029,1.089999914,1.190000057,0,0,0,0,0,0,0,0
2943,0,0,1,0,0.609999955,0.970000029,0.99000001,1.190000057,0,0,0,0,0,0,0,0
2944,0,0,1,0,0.579999924,0.930000007,1.089999914,0.980000019,0,0,0,0,0,0,0,0
2945,0,0,0,1,0.609999955,0.970000029,1.149999976,1.25,0,0,0,0,0,0,0,0
2946,1,0,0,0,0.649999976,0.970000029,1.25,1.089999914,0,0,0,0,0,0,0,1
2947,0,1,0,0,0.609999955,0.970000029,0.99000001,1.25,0,0,1,0,0,0,0,0
2948,1,0,0,0,0.889999986,1.089999914,1.209999919,1.289999962,0,0,0,0,0,0,0,0
2949,0,0,0,1,0.730000019,1.089999914,1.349999905,1.289999962,0,0,0,0,0,0,0,0
2950,0,0,0,1,0.609999955,1.089999914,1.289999962,1.25,0,0,0,0,0,0,0,0
2951,0,0,0,1,0.609999955,1.049999952,1.289999962,0.99000001,0,0,0,0,0,0,0,0
2952,0,0,0,1,0.609999955,1.049999952,1.289999962,0.99000001,0,0,0,0,0,0,0,0
2953,0,0,0,1,0.609999955,1.049999952,1.289999962,0.99000001,0,0,0,0,0,0,0,0
2954,1,0,0,0,0.649999976,1.049999952,1.25,0.99000001,0,0,0,0,0,0,0,1
2955,0,0,0,1,0.609999955,1.049999952,1.289999962,0.99000001,0,0,0,0,0,0,0,1
2956,0,0,0,1,0.529999912,0.889999986,0.99000001,0.889999986,0,0,0,0,0,0,0,0
2957,0,0,1,0,0.529999912,0.889999986,0.889999986,0.99000001,1,0,1,0,1,0,1,1
2958,0,0,1,0,0.609999955,0.889999986,0.889999986,0.99000001,0,0,0,0,0,0,0,0
2959,0,0,0,1,0.529999912,0.889999986,0.99000001,0.539999962,1,0,0,0,1,0,1,1
2960,0,0,1,0,0.609999955,0.889999986,0.99000001,1.089999914,0,0,0,0,0,0,0,1
2961,0,0,1,0,0.609999955,0.889999986,0.99000001,0.99000001,0,0,0,0,0,1,0,0
2962,0,0,0,1,0.609999955,0.889999986,1.089999914,0.889999986,0,0,0,0,0,0,0,1
2963,0,0,0,1,0.609999955,0.970000029,1.149999976,1.190000057,0,0,0,0,0,0,0,1
2964,0,0,0,1,0.609999955,0.970000029,0.99000001,1,0,0,0,0,0,0,1,0
2965,0,0,0,1,0.609999955,0.970000029,1.289999962,0.839999914,0,0,0,0,0,0,0,1
2966,0,0,1,0,0.609999955,1.089999914,1.089999914,1.089999914,0,0,0,1,0,0,1,1
2967,0,0,0,1,0.930000007,1.089999914,1.209999919,1.289999962,0,0,0,0,0,0,0,1
2968,0,0,0,1,0.609999955,1.049999952,1.289999962,0.99000001,0,0,0,1,0,0,0,1
2969,0,0,0,1,0.609999955,1.049999952,1.25,0.99000001,0,0,0,0,0,0,0,1
2970,0,0,0,1,0.609999955,1.049999952,1.289999962,0.839999914,0,0,0,0,0,0,0,1
2971,0,0,0,1,0.689999998,0.789999962,0.99000001,1.089999914,0,0,0,0,0,0,0,0
2972,1,0,0,0,0.689999998,0.889999986,0.99000001,1.00999999,0,0,0,0,0,0,0,1
2973,0,0,0,1,0.689999998,0.889999986,0.99000001,1.129999995,0,0,0,0,0,0,0,0
2974,0,1,0,0,0.689999998,0.789999962,0.99000001,1.129999995,0,0,0,0,0,0,0,1
2975,0,0,0,1,0.789999962,0.889999986,1.149999976,0.889999986,0,0,0,0,0,0,0,0
2976,0,0,0,1,0.789999962,0.889999986,1.25,1.2299999,0,0,0,0,0,0,0,0
2977,0,0,0,1,0.689999998,0.789999962,1.089999914,1.2299999,0,0,0,0,0,0,0,0
2978,0,0,0,1,0.689999998,0.789999962,1.25,0.99000001,0,0,0,0,0,1,0,0
2979,0,1,0,0,0.689999998,0.789999962,1.089999914,1.2299999,0,0,0,0,0,0,0,1
2980,0,0,0,1,0.689999998,0.789999962,1.25,0.99000001,0,0,0,0,0,0,0,1
2981,0,0,0,1,0.689999998,0.789999962,1.149999976,0.99000001,0,0,0,0,0,0,0,0
2982,1,0,0,0,0.730000019,1.089999914,1.349999905,1.289999962,0,0,1,0,0,0,0,0
2983,0,0,1,0,0.759999931,1.089999914,1.349999905,1.149999976,0,0,0,0,0,0,0,1
2984,0,0,1,0,0.730000019,1.089999914,1.349999905,1.289999962,0,0,0,0,0,0,0,0
2985,0,1,0,0,0.930000007,1.089999914,1.209999919,1.289999962,0,0,0,0,0,0,0,1
2986,0,0,0,1,0.859999955,0.889999986,1.209999919,0.99000001,0,0,0,0,0,0,0,1
2987,0,0,0,1,0.789999962,1.089999914,1.179999828,1.289999962,0,0,0,0,0,0,0,0
2988,0,1,0,0,0.789999962,1.089999914,1.179999828,1.289999962,0,0,0,0,0,0,0,0
2989,0,0,0,1,0.720000029,0.949999988,1.039999962,0.99000001,0,0,0,0,1,0,0,0
2990,0,0,0,1,0.959999979,1.289999962,1.039999962,1.179999828,0,0,0,0,1,0,0,0
2991,1,0,0,0,0.649999976,0.889999986,0.889999986,1.049999952,0,0,0,0,0,0,0,0
2992,0,1,0,0,0.709999979,0.99000001,0.99000001,1.089999914,0,0,0,0,0,0,0,1
2993,0,0,0,1,0.649999976,0.889999986,0.99000001,0.889999986,0,0,0,1,0,0,0,1
2994,0,0,0,1,0.649999976,0.789999962,1.049999952,0.889999986,0,0,0,1,0,0,0,1
2995,0,0,0,1,0.649999976,0.789999962,1.049999952,0.889999986,0,0,0,0,0,0,0,1
2996,0,0,0,1,0.649999976,0.889999986,1.019999981,0.889999986,0,0,0,1,0,1,0,1
2997,0,0,0,1,0.5,0.889999986,1.070000052,1.149999976,1,0,0,0,1,0,0,0
2998,0,0,0,1,0.599999964,0.889999986,1.149999976,0.99000001,0,0,0,0,0,1,0,0
2999,0,0,0,1,0.519999921,0.970000029,1.089999914,1.149999976,0,0,0,0,0,0,0,1
3000,0,0,1,0,0.599999964,0.879999995,0.99000001,1.149999976,0,0,0,0,0,0,0,1
3001,0,0,0,1,0.599999964,0.970000029,1.149999976,1.25,0,0,0,0,0,0,0,0
3002,0,0,0,1,0.599999964,0.970000029,1.149999976,1.089999914,0,0,0,0,1,0,0,0
3003,0,0,0,1,0.599999964,0.970000029,1.25,1.089999914,0,0,0,0,0,0,0,1
3004,0,0,0,1,0.519999921,0.970000029,1.089999914,1.089999914,1,0,0,0,1,0,1,1
3005,0,0,0,1,0.589999914,1.049999952,1.25,0.99000001,0,0,0,0,0,0,0,1
3006,0,0,0,1,0.589999914,1.049999952,0.99000001,1.289999962,0,0,0,0,0,0,0,0
3007,0,0,0,1,0.959999979,0.949999988,1.039999962,1.179999828,0,0,0,0,1,0,0,0
3008,0,0,0,1,0.649999976,0.889999986,0.99000001,0.889999986,0,0,0,0,0,0,0,0
3009,1,0,0,0,0.649999976,0.889999986,0.99000001,1.049999952,0,0,0,0,0,0,0,0
3010,1,0,0,0,0.549999952,0.49000001,1.089999914,1.089999914,0,0,0,0,0,1,0,0
3011,1,0,0,0,0.649999976,0.889999986,1.049999952,1.049999952,0,0,0,0,0,0,0,0
3012,0,0,0,1,0.649999976,0.889999986,1.049999952,0.889999986,0,0,0,1,0,0,0,0
3013,1,0,0,0,0.649999976,0.889999986,1.019999981,1.049999952,0,0,0,0,0,0,0,1
3014,0,0,1,0,0.649999976,0.889999986,0.99000001,1.149999976,0,0,1,0,0,0,1,0
3015,0,1,0,0,0.649999976,0.889999986,1.149999976,0.99000001,0,0,0,1,0,0,1,0
3016,0,0,0,1,0.649999976,0.879999995,1.149999976,0.99000001,0,0,0,0,0,0,0,1
3017,0,0,0,1,0.649999976,0.879999995,0.99000001,1.25,0,0,1,0,0,0,1,0
3018,0,1,0,0,0.649999976,0.970000029,1.25,1.089999914,0,0,0,1,0,0,0,1
3019,1,0,0,0,0.889999986,0.789999962,1.209999919,1.089999914,0,0,0,0,0,1,0,1
3020,0,1,0,0,0.649999976,0.970000029,1.25,1.25,0,0,0,0,0,0,0,0
3021,0,0,0,1,0.649999976,1.049999952,1.25,0.99000001,0,0,0,1,0,0,0,1
3022,0,0,0,1,0.649999976,1.049999952,0.99000001,0.99000001,0,0,0,1,0,0,0,0
3023,0,0,0,1,0.649999976,0.589999914,0.99000001,0.889999986,0,0,0,0,0,0,0,0
3024,0,0,0,1,0.680000007,0.689999998,0.879999995,1.029999971,0,0,0,0,0,1,0,0
3025,0,0,0,1,0.649999976,0.889999986,0.889999986,1.049999952,0,0,0,0,0,0,1,0
3026,0,0,0,1,0.680000007,0.849999964,1.079999924,0.889999986,0,0,0,0,0,1,0,1
3027,0,0,0,1,0.680000007,0.99000001,1.079999924,1.029999971,0,0,0,0,0,1,0,1
3028,0,0,0,1,0.599999964,0.970000029,0.99000001,1.25,0,0,1,0,0,0,1,0
3029,0,0,0,1,0.779999912,0.789999962,1.209999919,1.089999914,0,0,0,0,0,1,0,1
3030,0,0,0,1,0.649999976,0.970000029,1.25,1.25,0,0,0,0,0,0,0,0
3031,0,0,0,1,0.680000007,1.089999914,1.23999989,1.190000057,0,0,0,0,0,0,0,0
3032,0,0,0,1,0.920000017,1.089999914,1.209999919,1.089999914,0,0,0,0,0,0,0,0
3033,0,0,0,1,0.649999976,1.049999952,1.25,0.99000001,0,0,0,0,1,0,0,1
3034,0,0,0,1,0.680000007,0.789999962,1.23999989,0.99000001,0,1,0,1,0,1,0,0
3035,0,0,0,1,0.680000007,1.089999914,1.190000057,1.190000057,0,0,1,0,0,1,0,0
3036,0,0,0,1,0.680000007,1.089999914,1.199999928,1.289999962,0,0,1,0,0,0,0,0
3037,0,0,0,1,0.649999976,1.049999952,1.169999957,1.289999962,0,0,0,0,1,0,0,0
3038,0,0,0,1,0.680000007,0.889999986,1.25,0.889999986,0,0,0,1,0,0,0,1
3039,0,0,0,1,0.680000007,1.190000057,1.089999914,0.889999986,0,0,1,0,0,0,0,0
3040,0,0,0,1,0.680000007,1.190000057,1.25,0.889999986,0,0,0,0,0,0,0,0
3041,0,0,0,1,0.720000029,1.089999914,1.039999962,0.99000001,0,0,0,0,0,0,0,0
3042,0,0,0,1,0.649999976,1.049999952,0.99000001,0.99000001,0,0,0,0,0,0,0,1
3043,0,0,0,1,0.680000007,1.089999914,1.25,1.289999962,0,0,0,0,0,0,0,0
3044,0,0,0,1,0.5,0.889999986,0.99000001,0.789999962,0,0,0,0,0,0,0,0
3045,0,0,0,1,0.649999976,0.889999986,0.99000001,0.889999986,0,0,0,0,0,0,0,1
3046,0,0,0,1,0.649999976,0.889999986,0.889999986,1.049999952,0,0,0,0,0,0,1,0
3047,0,0,0,1,0.649999976,0.889999986,0.99000001,0.949999988,0,0,0,0,0,0,0,0
3048,0,0,0,1,0.649999976,0.789999962,1.049999952,0.889999986,0,0,0,1,0,0,0,1
3049,0,0,0,1,0.649999976,0.889999986,1.019999981,1.049999952,0,0,0,0,0,0,0,0
3050,0,0,0,1,0.649999976,0.889999986,1.019999981,0.889999986,0,0,0,0,0,0,0,1
3051,0,0,0,1,0.649999976,0.689999998,1.070000052,1.149999976,0,1,0,0,0,1,1,0
3052,0,0,0,1,0.599999964,0.889999986,1.149999976,0.99000001,0,0,0,0,0,0,0,1
3053,0,0,0,1,0.599999964,0.970000029,1.149999976,0.99000001,0,0,0,0,0,0,0,1
3054,0,0,0,1,0.599999964,0.970000029,1.149999976,0.99000001,0,0,0,0,0,0,0,1
3055,0,0,0,1,0.599999964,0.970000029,1.149999976,1.089999914,0,0,0,0,1,0,0,0
3056,0,0,0,1,0.599999964,0.970000029,0.99000001,1.25,0,0,1,0,0,0,1,0
3057,0,0,0,1,0.599999964,0.970000029,1.25,1.089999914,0,0,0,0,0,0,1,0
3058,0,0,0,1,0.599999964,0.970000029,1.089999914,1.089999914,0,0,0,1,0,0,0,0
3059,0,0,0,1,0.649999976,1.049999952,1.25,0.99000001,0,0,0,1,0,0,0,1
3060,0,0,0,1,0.589999914,1.049999952,1.25,0.99000001,0,0,0,0,0,0,0,1
3061,0,0,0,1,0.589999914,1.049999952,1.289999962,0.99000001,0,0,0,1,0,0,0,1
3062,0,0,0,1,0.959999979,1.289999962,1.039999962,1.179999828,0,0,0,0,1,0,0,0
3063,0,0,0,1,0.680000007,0.730000019,0.930000007,0.689999998,0,0,0,0,0,0,0,0
3064,0,0,0,1,0.709999979,0.689999998,0.879999995,1.199999928,0,0,0,0,0,0,0,1
3065,0,0,0,1,0.680000007,0.849999964,0.879999995,1.029999971,0,0,0,0,0,1,0,0
3066,0,0,0,1,0.680000007,0.849999964,1.079999924,0.889999986,0,0,0,0,0,1,0,1
3067,0,1,0,0,0.680000007,0.980000019,1.079999924,1.059999824,0,0,0,0,0,1,0,0
